update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,3965.8438941467116,3,0.02070312574505806,0.08018286122504789,0.0,0.33125001192092896,481.4375,251.88960100359444,7.0,720.0,1.943163100630045,0.028694077860563993,0.00749939629167784,5.02681376133296e-05,0.003786928326621023,0.02070312574505806,0.08018286122504789,0.0,0.33125001192092896
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,3547.003561070039,4,0.0,0.0,0.0,0.0,518.25,254.3583839781972,7.0,720.0,1.9445504322648048,0.02626516279997304,0.006531799619551748,2.7839391862016782e-05,0.0016199361359052384,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,3652.7468278480055,4,0.040703125298023224,0.15764252641783774,0.0,0.6512500047683716,449.25,274.5570295949459,7.0,720.0,1.9387869574129581,0.02896354184485972,-0.0013976941172586521,0.0017916781450821873,0.010177542258027372,0.040703125298023224,0.15764252641783774,0.0,0.6512500047683716
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,3600.586909356735,5,0.040703125298023224,0.15764252641783774,0.0,0.6512500047683716,449.25,274.5570295949459,7.0,720.0,1.9442300535738468,0.019608488597441465,0.003206080109521281,1.9295133483865357e-05,0.002652275008551506,0.040703125298023224,0.15764252641783774,0.0,0.6512500047683716
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,3958.9020401635744,5,0.12875000201165676,0.2320244674895454,0.0,0.6512500047683716,443.5,233.23941562266015,65.0,720.0,1.94220869243145,0.02967553115740884,-0.00793166406583623,0.0027264721584288054,0.023143488842367478,0.12875000201165676,0.2320244674895454,0.0,0.6512500047683716
11,22528,3638.614076502973,6,0.12875000201165676,0.2320244674895454,0.0,0.6512500047683716,390.8125,255.07381744065776,64.0,720.0,1.9421402774751186,-0.0007494256460631732,-0.00015807130102984956,5.386224279391172e-05,0.0039025563753056183,0.12875000201165676,0.2320244674895454,0.0,0.6512500047683716
12,24576,3668.147000295504,7,0.07054687477648258,0.1516645714228988,0.0,0.5,502.25,251.12011568171914,34.0,720.0,1.9423725716769695,0.00039136517716542585,-0.003221858587494353,0.0004179247700335509,0.004495680681179117,0.07054687477648258,0.1516645714228988,0.0,0.5
13,26624,3924.1453689935333,7,0.07343750074505806,0.21687207618373122,0.0,0.8600000143051147,407.8125,263.0834512920758,34.0,720.0,1.9356883838772774,0.0013172456565371249,-0.007570892634703341,0.0031602567487425404,0.023425819549275795,0.07343750074505806,0.21687207618373122,0.0,0.8600000143051147
14,28672,3617.2699603023707,8,0.17664062604308128,0.3262478228456266,0.0,0.8600000143051147,412.75,257.2657915464083,34.0,720.0,1.9238707423210144,0.023326486174482852,-0.010462272402946837,0.005455391884879646,0.019155536272769762,0.17664062604308128,0.3262478228456266,0.0,0.8600000143051147
15,30720,3617.876316544266,8,0.17664062604308128,0.3262478228456266,0.0,0.8600000143051147,455.625,247.5517307049175,112.0,720.0,1.933901995420456,0.03887565794866532,0.006916919082868844,0.00010823831644302118,0.005148063508839174,0.17664062604308128,0.3262478228456266,0.0,0.8600000143051147
16,32768,3597.821099391926,9,0.10320312529802322,0.2730606226924729,0.0,0.8324999809265137,384.0,246.64676158425434,31.0,720.0,1.9410993270576,0.03364854899700731,0.00843819323927164,6.227624021448719e-05,0.002278213761896511,0.10320312529802322,0.2730606226924729,0.0,0.8324999809265137
17,34816,3612.9612468049863,9,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721,408.625,264.87682868646704,7.0,720.0,1.9387651979923248,0.034569979761727154,0.0006055777721485356,0.0020399423520984783,0.006260382031207233,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721
18,36864,3877.9780149928556,10,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721,360.6875,292.31676285110643,7.0,720.0,1.9429067485034466,0.02424244483700022,0.005083184034447186,1.988906035421678e-05,0.0021876836115962773,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721
19,38912,3634.2620834845857,11,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721,407.6875,287.00581848413805,7.0,720.0,1.944631703197956,0.02113753091543913,0.004128740911255591,1.0773971624189471e-05,0.0011774543503428887,0.04546875134110451,0.1760997167169439,0.0,0.7275000214576721
20,40960,3682.185370939063,11,0.07203125208616257,0.19793705927012795,0.0,0.7275000214576721,309.0,277.77891388656553,7.0,720.0,1.9423497579991817,0.020893738605082035,-0.00011103232930054219,0.0007076700547941073,0.005696291046778947,0.07203125208616257,0.19793705927012795,0.0,0.7275000214576721
21,43008,3887.270378683658,12,0.04906250163912773,0.1303147524647157,0.0,0.42500001192092896,362.625,289.54487454451686,10.0,720.0,1.941824123263359,0.019289456715341657,0.00041605076512496453,0.0005024981534091921,0.005384240749835628,0.04906250163912773,0.1303147524647157,0.0,0.42500001192092896
22,45056,3870.3423598454556,12,0.04906250163912773,0.1303147524647157,0.0,0.42500001192092896,346.0,269.789732940303,9.0,720.0,1.944436252117157,0.016244641796220094,0.0034862573302234523,1.0513542846979362e-05,0.0013825964042461997,0.04906250163912773,0.1303147524647157,0.0,0.42500001192092896
23,47104,3597.992896108944,13,0.02250000089406967,0.08714212875238384,0.0,0.36000001430511475,452.4375,259.28048729850457,9.0,720.0,1.9450450502336025,0.013032096583629027,0.0031973793520592153,9.091774494152105e-06,0.001321868709173374,0.02250000089406967,0.08714212875238384,0.0,0.36000001430511475
24,49152,3574.657686259186,13,0.0,0.0,0.0,0.0,358.5625,278.08698476151307,9.0,720.0,1.9455317072570324,0.010861272341571748,0.0021850808661838528,5.216333537561013e-06,0.0009767597393473629,0.0,0.0,0.0,0.0
25,51200,3759.1247395615665,14,0.0,0.0,0.0,0.0,359.5,266.850847853253,26.0,720.0,1.9456268586218357,0.008862348651746288,0.001978582178708166,2.5420648555041225e-06,0.0007430860160571784,0.0,0.0,0.0,0.0
26,53248,3578.519136682975,14,0.028984375298023224,0.11225600282946958,0.0,0.4637500047683716,377.0,263.9168903272392,39.0,720.0,1.9441992715001106,0.011982980620814487,-0.002328978942387039,0.0008405816060985671,0.006055285767303479,0.028984375298023224,0.11225600282946958,0.0,0.4637500047683716
27,55296,3894.5015439844,15,0.13124999776482582,0.28304323577726126,0.0,0.8612499833106995,410.0625,233.2703551541644,39.0,720.0,1.939775563776493,0.0252124149883457,-0.011718588386429474,0.005492268139278167,0.020350940020468625,0.13124999776482582,0.28304323577726126,0.0,0.8612499833106995
28,57344,3605.752874340025,16,0.13124999776482582,0.28304323577726126,0.0,0.8612499833106995,413.875,256.2591156915203,20.0,720.0,1.941355835646391,-0.0027735230069083627,6.197697575771599e-05,3.560589971129957e-05,0.0015639893559918354,0.13124999776482582,0.28304323577726126,0.0,0.8612499833106995
29,59392,3919.8136874182605,16,0.14359374716877937,0.3010109451265942,0.0,0.8612499833106995,397.0625,264.82245673988825,20.0,720.0,1.934873215854168,0.002734927833898837,-0.005977878788144153,0.0019351806500935709,0.009799049898397819,0.14359374716877937,0.3010109451265942,0.0,0.8612499833106995
30,61440,3752.8838628697154,17,0.14359374716877937,0.3010109451265942,0.0,0.8612499833106995,397.0625,264.82245673988825,20.0,720.0,1.9431643076241016,-0.0051776959298877046,-0.0005350323067432328,1.6681306391319595e-05,0.0016179091702272221,0.14359374716877937,0.3010109451265942,0.0,0.8612499833106995
31,63488,4007.443260656078,17,0.10789062362164259,0.2542477833674451,0.0,0.8612499833106995,408.3125,282.0918996422088,1.0,720.0,1.9444184489548206,-0.004068671507411636,-0.001717030315376178,0.00010894897931734704,0.002177277184936054,0.10789062362164259,0.2542477833674451,0.0,0.8612499833106995
32,65536,3587.3994004528763,18,0.05406249966472387,0.16431706327458953,0.0,0.6612499952316284,444.1875,281.17081524182055,1.0,720.0,1.9450075030326843,-0.0029873277999286074,-0.0005850178345099266,4.116691933120364e-06,0.0009162526625474777,0.05406249966472387,0.16431706327458953,0.0,0.6612499952316284
33,67584,3559.991111144266,18,0.06484374962747097,0.2069782944152654,0.0,0.8462499976158142,517.875,263.74700827687127,31.0,720.0,1.9414696469902992,-4.004565334980725e-05,-0.002837972059751337,0.0005144267739183306,0.005479229556623753,0.06484374962747097,0.2069782944152654,0.0,0.8462499976158142
34,69632,3549.4512118224484,19,0.06484374962747097,0.2069782944152654,0.0,0.8462499976158142,418.5,275.5952648359547,31.0,720.0,1.9442752562463284,-0.0008465966918720369,3.293305462648277e-05,5.122816929770124e-06,0.001013283218670604,0.06484374962747097,0.2069782944152654,0.0,0.8462499976158142
35,71680,3771.0778481073785,19,0.0702343750745058,0.22737729396195555,0.0,0.9325000047683716,389.4375,269.87241632621516,31.0,720.0,1.9400933533906937,0.009882713136903476,-0.007649719201481275,0.0038713235244358657,0.018593048726610974,0.0702343750745058,0.22737729396195555,0.0,0.9325000047683716
36,73728,3653.5857908031867,20,0.0702343750745058,0.22737729396195555,0.0,0.9325000047683716,341.5,256.05565801208144,31.0,720.0,1.9421924985945225,0.0011082839472464912,0.00044062554616175476,1.1106795156479166e-05,0.00258891715485086,0.0702343750745058,0.22737729396195555,0.0,0.9325000047683716
37,75776,3573.4977537545933,21,0.11304687522351742,0.25642866127385366,0.0,0.9325000047683716,344.3125,245.30560499864245,31.0,720.0,1.9426293671131134,0.011921294753847178,-0.006384943113516783,0.0015250665505845973,0.011976748960530154,0.11304687522351742,0.25642866127385366,0.0,0.9325000047683716
38,77824,3911.2911466180735,21,0.11304687522351742,0.25642866127385366,0.0,0.9325000047683716,454.9375,254.29349892152177,54.0,720.0,1.9435735456645489,0.0013595107016044494,0.0008122883291434846,1.5720543558472855e-05,0.002270619975325872,0.11304687522351742,0.25642866127385366,0.0,0.9325000047683716
39,79872,3671.701477710807,22,0.0693749999627471,0.15096370074797302,0.0,0.47749999165534973,511.125,246.94125693168405,11.0,720.0,1.9445845559239388,0.004682654912357975,-0.0017021626581481542,0.0002299686186688632,0.00415867107563286,0.0693749999627471,0.15096370074797302,0.0,0.47749999165534973
40,81920,3909.8259781921993,22,0.07999999914318323,0.21186439639429314,0.0,0.8537499904632568,469.9375,297.6030218155555,11.0,720.0,1.9423048347234726,0.0032713254579448403,-0.0029541647120367998,0.0010412892053182077,0.007295219020568078,0.07999999914318323,0.21186439639429314,0.0,0.8537499904632568
41,83968,3861.0074348556786,23,0.1282812487334013,0.2523947290315321,0.0,0.8537499904632568,345.25,279.1922500715233,10.0,720.0,1.9402689635753632,0.009229619885445572,-0.008174052276444854,0.0020605542576959124,0.009894498867929136,0.1282812487334013,0.2523947290315321,0.0,0.8537499904632568
42,86016,3584.727106710919,23,0.07492187432944775,0.17026545562140027,0.0,0.574999988079071,389.375,281.13739412429646,10.0,720.0,1.942138247191906,0.005160855005669873,0.0007791891421220498,5.277431171180069e-05,0.002537747979662319,0.07492187432944775,0.17026545562140027,0.0,0.574999988079071
43,88064,3945.6164932618553,24,0.09992187283933163,0.210343124335156,0.0,0.5924999713897705,366.6875,276.62784538753505,10.0,720.0,1.9310450553894043,0.01001623272895813,-0.0045142701783333905,0.0015022529517523253,0.00742100345702138,0.09992187283933163,0.210343124335156,0.0,0.5924999713897705
44,90112,3952.5427107931464,24,0.03703124821186066,0.1434214076138095,0.0,0.5924999713897705,287.375,272.3600271240257,10.0,720.0,1.9443845450878143,0.007413040584651753,0.001763878608471714,7.4143498807188735e-06,0.0007401487259946519,0.03703124821186066,0.1434214076138095,0.0,0.5924999713897705
45,92160,3574.4509252031085,25,0.03703124821186066,0.1434214076138095,0.0,0.5924999713897705,376.1875,286.5449831069286,19.0,720.0,1.9451980516314507,0.006509708488010801,0.0015054544419399463,3.978142462557344e-06,0.0006469624328012576,0.03703124821186066,0.1434214076138095,0.0,0.5924999713897705
46,94208,3946.8674049218134,25,0.0,0.0,0.0,0.0,440.75,285.48412828036516,19.0,720.0,1.945372149348259,0.005522012375877239,0.0012930864595546154,2.8287452060737905e-06,0.0004964606821777619,0.0,0.0,0.0,0.0
47,96256,3960.3476243496384,26,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863,338.9375,292.9606348876074,32.0,720.0,1.9388050772249699,0.009677414665929973,-0.005348612625311944,0.002786378020232405,0.00863446851464751,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863
48,98304,3660.203776472764,26,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863,380.6875,303.79983516083416,32.0,720.0,1.9404070116579533,0.012687304813880473,0.002819439447193872,7.556452700896443e-06,0.0012698389763433765,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863
49,100352,3909.601760107922,27,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863,387.0,301.8331492729054,32.0,720.0,1.9440197125077248,0.012816660309908912,0.0022262834427237976,3.48342121725409e-06,0.0008140664058307526,0.0660156263038516,0.2094334006872399,0.0,0.8550000190734863
50,102400,3659.784284962603,28,0.13890624698251486,0.27007914693653357,0.0,0.9649999737739563,386.25,271.0976530698855,7.0,720.0,1.9311800822615623,0.017934004916241975,-0.010175540788623039,0.004699699216871522,0.02087563174902342,0.13890624698251486,0.27007914693653357,0.0,0.9649999737739563
51,104448,3949.5077983832184,28,0.13726562168449163,0.26977500791933573,0.0,0.9649999737739563,384.5,244.55801970084727,4.0,720.0,1.9367515109479427,0.02287083718692884,0.004342494579759659,0.00023987912209122442,0.006480194633024564,0.13726562168449163,0.26977500791933573,0.0,0.9649999737739563
52,106496,3934.2785407974966,29,0.07921874802559614,0.23421363606662635,0.0,0.9649999737739563,396.9375,278.4778870821703,4.0,720.0,1.9409152939915657,0.019094906630925834,0.004324071487644687,1.9931832696329366e-05,0.001783484170708518,0.07921874802559614,0.23421363606662635,0.0,0.9649999737739563
53,108544,3759.2316719649334,29,0.01820312486961484,0.04926801801402792,0.0,0.17499999701976776,460.125,269.32412512621295,4.0,720.0,1.9431450702250004,0.015580249164486304,0.0020933975883963285,3.2822058088299855e-05,0.0015708659199909576,0.01820312486961484,0.04926801801402792,0.0,0.17499999701976776
54,110592,3825.9634762461087,30,0.01820312486961484,0.04926801801402792,0.0,0.17499999701976776,377.9375,265.0684979278941,4.0,720.0,1.9440402016043663,0.013220500375609845,0.0028404618351487443,6.822076997536897e-06,0.0012754065432517374,0.01820312486961484,0.04926801801402792,0.0,0.17499999701976776
55,112640,3710.6318368588204,30,0.0489843743853271,0.1232123858017136,0.0,0.48374998569488525,435.5625,252.0768654473274,124.0,720.0,1.9386337250471115,0.012919789704028517,0.00023387219516735058,0.0004771257762570258,0.004234134085612073,0.0489843743853271,0.1232123858017136,0.0,0.48374998569488525
56,114688,3862.820092393604,31,0.017500000074505806,0.06777720884718953,0.0,0.2800000011920929,292.375,278.5829936930824,9.0,720.0,1.9417165964841843,0.012889843346783891,0.0002162857781513594,0.00032753276946095866,0.004046331426085712,0.017500000074505806,0.06777720884718953,0.0,0.2800000011920929
57,116736,3587.2256177466707,31,0.06679687462747097,0.19829545388832726,0.0,0.7887499928474426,263.5625,256.6066953408465,9.0,720.0,1.9394960962235928,0.013761759080807678,-0.005428237861906382,0.00219339710110944,0.009003084959656932,0.06679687462747097,0.19829545388832726,0.0,0.7887499928474426
58,118784,3662.780532962078,32,0.10843749903142452,0.23564261176246037,0.0,0.7887499928474426,320.0625,258.40870456265594,14.0,720.0,1.9336710684001446,0.021621089632390067,-0.005276521975247306,0.0019799755818894482,0.013590022385917848,0.10843749903142452,0.23564261176246037,0.0,0.7887499928474426
59,120832,3603.7530466418975,32,0.07226562406867743,0.16105015252779942,0.0,0.53125,279.875,271.34753430794245,1.0,720.0,1.935590237379074,0.004630349081708118,-0.0016237336603808217,0.00029889062784604903,0.0045613328203355915,0.07226562406867743,0.16105015252779942,0.0,0.53125
60,122880,3591.507667864542,33,0.09718749951571226,0.17790913411600479,0.0,0.53125,266.8125,250.97440575435178,1.0,720.0,1.9332152530550957,0.00588896096451208,-0.0025097737361647887,0.0006725752278953223,0.005124648853408451,0.09718749951571226,0.17790913411600479,0.0,0.53125
61,124928,3662.6337274425455,34,0.09281250182539225,0.1958597387229797,0.0,0.7250000238418579,257.75,247.07476095303625,1.0,720.0,1.9312469400465488,0.013114177767420188,-0.006338847839288064,0.0021866322040295927,0.011244853458124844,0.09281250182539225,0.1958597387229797,0.0,0.7250000238418579
62,126976,3806.0328925272693,34,0.07968750223517418,0.19459920325466348,0.0,0.7250000238418579,335.6875,291.6332711536014,24.0,720.0,1.9369423650205135,0.008918380728573538,0.0013525283909530117,8.696069949110097e-05,0.0028106639426845096,0.07968750223517418,0.19459920325466348,0.0,0.7250000238418579
63,129024,3933.1670578495896,35,0.07531249895691872,0.2061948295119657,0.0,0.7524999976158142,325.5625,303.9185681950841,3.0,720.0,1.9365622997283936,0.012054692604579031,-0.004494834649449331,0.0024423975446552504,0.008829898897372256,0.07531249895691872,0.2061948295119657,0.0,0.7524999976158142
64,131072,3601.666335568005,35,0.07531249895691872,0.2061948295119657,0.0,0.7524999976158142,319.0625,271.0427707830445,3.0,720.0,1.943020835518837,0.012554298300528899,0.003302383622212801,2.7480677289304367e-05,0.0020939877147126426,0.07531249895691872,0.2061948295119657,0.0,0.7524999976158142
65,133120,3650.779883922166,36,0.2088281288743019,0.36251979873516194,0.0,0.8762500286102295,267.1875,248.51187565939378,17.0,720.0,1.9334979020059109,0.025415431620785967,-0.015060712365084328,0.006287365082243923,0.015163680155549673,0.2088281288743019,0.36251979873516194,0.0,0.8762500286102295
66,135168,3635.026430101803,36,0.20367187913507223,0.33708930316115876,0.0,0.8762500286102295,244.9375,247.23760554120807,4.0,720.0,1.9350240305066109,0.028395339497365057,0.0006292910711636068,0.0010672093533230509,0.008116347075334724,0.20367187913507223,0.33708930316115876,0.0,0.8762500286102295
67,137216,3604.6861242866635,37,0.09117187466472387,0.21457692069249354,0.0,0.7887499928474426,286.3125,268.2766106908129,3.0,720.0,1.9292290210723877,0.02601224451791495,-0.001527070355223259,0.0025227687078768213,0.01222335625134049,0.09117187466472387,0.21457692069249354,0.0,0.7887499928474426
68,139264,3890.051803747883,37,0.14187500160187483,0.2669939013214576,0.0,0.7887499928474426,233.75,233.35233553577302,3.0,720.0,1.9236079715192318,0.04089222784386948,-0.0014816772654739907,0.002280568963215046,0.011073527146716111,0.14187500160187483,0.2669939013214576,0.0,0.7887499928474426
69,141312,3548.6139404993296,38,0.1440625013783574,0.2790943473896643,0.0,0.9100000262260437,229.8125,196.72767305020918,51.0,720.0,1.9220471903681755,0.02829604217549786,-0.004646205950848525,0.003912495393706195,0.016110325321704925,0.1440625013783574,0.2790943473896643,0.0,0.9100000262260437
70,143360,3746.122838876242,39,0.18359375186264515,0.3303959777835807,0.0,0.9100000262260437,276.875,232.96992161006537,51.0,720.0,1.911020565778017,0.03613171982578933,-0.0054291283031489,0.0042536821702015,0.01487392072127934,0.18359375186264515,0.3303959777835807,0.0,0.9100000262260437
71,145408,3564.7630211326905,39,0.12671875022351742,0.2739603497171592,0.0,0.8962500095367432,268.0,243.30844621590924,38.0,720.0,1.9387088492512703,0.028974168875720352,0.0055833187434473075,5.73260946055143e-05,0.0026705690303589105,0.12671875022351742,0.2739603497171592,0.0,0.8962500095367432
72,147456,3609.842628994023,40,0.05601562559604645,0.2169475850608778,0.0,0.8962500095367432,213.9375,228.7947958187642,13.0,720.0,1.9435197450220585,0.023177210765425116,0.005903023760765791,2.605345673600823e-05,0.0015494950569186331,0.05601562559604645,0.2169475850608778,0.0,0.8962500095367432
73,149504,3642.6520880315707,40,0.0,0.0,0.0,0.0,272.6875,250.86518260561786,13.0,720.0,1.9444834180176258,0.019770863582380116,0.0038528873046743684,7.01774354894269e-06,0.001135262162909315,0.0,0.0,0.0,0.0
74,151552,3590.986676878134,41,0.029531249776482582,0.11437403857700854,0.0,0.4724999964237213,371.5625,265.51788281347456,13.0,720.0,1.9363645128905773,0.01895655202679336,-0.00029342575726332143,0.0008612546657218445,0.0046432173522917095,0.029531249776482582,0.11437403857700854,0.0,0.4724999964237213
75,153600,3684.696763876485,41,0.029531249776482582,0.11437403857700854,0.0,0.4724999964237213,424.375,251.23715763198723,13.0,720.0,1.9436523839831352,0.01587860527797602,0.004129399225348607,1.416756438743505e-05,0.0012902219945916348,0.029531249776482582,0.11437403857700854,0.0,0.4724999964237213
76,155648,3592.8957127936924,42,0.048515625298023224,0.18790020881008318,0.0,0.7762500047683716,396.875,262.99521739948045,12.0,720.0,1.9384584464132786,0.01958937116432935,-0.0038229834062804002,0.002407703138146644,0.007147041636086976,0.048515625298023224,0.18790020881008318,0.0,0.7762500047683716
77,157696,3607.0322934727337,43,0.09609375149011612,0.25425399655599973,0.0,0.7762500047683716,369.875,256.7990155257609,12.0,720.0,1.9375582002103329,0.02496708312537521,-0.0024721846930333413,0.002039477686139435,0.0076035904310062154,0.09609375149011612,0.25425399655599973,0.0,0.7762500047683716
78,159744,3626.426503933584,43,0.11945312656462193,0.2614203910486365,0.0,0.7762500047683716,352.5,253.92346287808851,12.0,720.0,1.9402334094047546,0.0208075056434609,0.0037110245611984283,0.00019567135763054466,0.0030062344373347773,0.11945312656462193,0.2614203910486365,0.0,0.7762500047683716
79,161792,3889.7611523561764,44,0.10726562608033419,0.21085726536430005,0.0,0.7612500190734863,377.9375,240.12534975247823,23.0,720.0,1.9380394704639912,0.020816454372834414,0.00034561275788291823,0.0005431848027797059,0.004614599430746586,0.10726562608033419,0.21085726536430005,0.0,0.7612500190734863
80,163840,3536.929111824633,44,0.08484375011175871,0.1505814739468652,0.0,0.4025000035762787,284.0625,203.1863272805284,16.0,616.0,1.9391545467078686,0.017262333974940702,0.0005272730686556315,0.0005981133646173475,0.005788349245149882,0.08484375011175871,0.1505814739468652,0.0,0.4025000035762787
81,165888,3636.948713128511,45,0.054765624925494194,0.14544262874179842,0.0,0.4737499952316284,337.9375,271.31150656348876,16.0,720.0,1.940249938517809,0.021597967424895614,0.0003061688694288023,0.000951508690150149,0.006507231960788231,0.054765624925494194,0.14544262874179842,0.0,0.4737499952316284
82,167936,3804.3944376583886,45,0.029609374701976776,0.11467661511237125,0.0,0.4737499952316284,346.1875,286.7935273742244,22.0,720.0,1.9432824328541756,0.016409296775236726,0.0039503609368694015,1.8280688863114847e-05,0.0013569435956242181,0.029609374701976776,0.11467661511237125,0.0,0.4737499952316284
83,169984,3586.6983801695405,46,0.09070312231779099,0.24006344834167223,0.0,0.7437499761581421,199.625,218.31338569817473,14.0,720.0,1.9412712305784225,0.030653933819849044,-0.009632463377784006,0.004101242269825889,0.011746474688692683,0.09070312231779099,0.24006344834167223,0.0,0.7437499761581421
84,172032,3953.7816400447946,46,0.09070312231779099,0.24006344834167223,0.0,0.7437499761581421,246.9375,244.1752620429637,14.0,720.0,1.9428130835294724,0.022036804410163313,0.004929804403218441,2.2371671860810238e-05,0.0019465514924458343,0.09070312231779099,0.24006344834167223,0.0,0.7437499761581421
85,174080,3585.14453042179,47,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421,323.75,235.92861738246168,14.0,720.0,1.9374511651694775,0.022232994553633034,-0.0020346992041595513,0.0010319072243873961,0.007524831876418251,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421
86,176128,3708.995999521583,48,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421,416.1875,230.91346288978042,15.0,720.0,1.94315717369318,0.022352819854859263,0.004552156780846417,2.269540905786016e-05,0.0019614399690585154,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421
87,178176,3887.145483975924,48,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421,460.25,216.99985599073563,142.0,720.0,1.9449468217790127,0.01751630613580346,0.0033497725089546293,5.761946631821502e-06,0.0006971221533813199,0.1433593723922968,0.26021689538686715,0.0,0.7437499761581421
88,180224,3904.8618363900437,49,0.08351562544703484,0.17833388098893518,0.0,0.5475000143051147,495.9375,234.58433151800654,22.0,720.0,1.9406097084283829,0.014212441921699792,-0.002509492251192569,0.001492121640694677,0.009600440720602382,0.08351562544703484,0.17833388098893518,0.0,0.5475000143051147
89,182272,3574.5252969292137,49,0.08351562544703484,0.17833388098893518,0.0,0.5475000143051147,480.9375,247.65688682883422,22.0,720.0,1.9446122609078884,0.013232309516752139,0.003208146481483709,2.886640137944596e-05,0.0025407731531820995,0.08351562544703484,0.17833388098893518,0.0,0.5475000143051147
