update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1993.5733094009881,1,0.0,0.0,0,0,0.0,0.0,0,0,1.9297811686992645,-0.09021745435893536,-0.014579306007362902,0.0019632286857813597,0.032476774551436854,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
34,69632,5973.420920066814,11,0.9267636296725033,0.026647561758750285,0.8379999995231628,0.9747999906539917,20.343434343434343,7.40210400905315,7.0,45.0,1.3182057738304138,0.8318604603409767,0.005560951758525334,0.0012651003198698163,0.031811086875397465,0.9267636296725033,0.026647561758750285,0.8379999995231628,0.9747999906539917
35,71680,6041.744334502772,12,0.9247239917516709,0.028741857918878292,0.8199999928474426,0.9675999879837036,20.91,7.98385245354647,9.0,50.0,1.3148017525672913,0.8273695930838585,0.002129950516973622,0.001393369515426457,0.03138275750622673,0.9247239917516709,0.028741857918878292,0.8199999928474426,0.9675999879837036
36,73728,5706.816603175911,12,0.9299764621491525,0.02711680672122979,0.8019999861717224,0.9675999879837036,19.45098039215686,7.5324493464263185,9.0,55.0,1.3084879368543625,0.829046905040741,-0.003843541140668094,0.0014363080990733579,0.03547806672860881,0.9299764621491525,0.02711680672122979,0.8019999861717224,0.9675999879837036
37,75776,5907.324169461033,13,0.9318571340824876,0.026352426697355845,0.8416000008583069,0.9747999906539917,18.928571428571427,7.320121834605582,7.0,44.0,1.2705596834421158,0.8390241488814354,-0.007206834736280143,0.0012636475439649075,0.030464419349403728,0.9318571340824876,0.026352426697355845,0.8416000008583069,0.9747999906539917
38,77824,6061.539270111726,13,0.9346162053915832,0.022414577368107664,0.8668000102043152,0.9675999879837036,18.16216216216216,6.226274666761473,9.0,37.0,1.3072408139705658,0.8470821902155876,-0.001354483247268945,0.0009309521556133404,0.027684371678315965,0.9346162053915832,0.022414577368107664,0.8668000102043152,0.9675999879837036
39,79872,5798.23513068741,13,0.9314990556128672,0.024413685773682702,0.8632000088691711,0.9747999906539917,19.02803738317757,6.781583009206038,7.0,38.0,1.2556576579809189,0.842051774263382,0.0037448734728968702,0.001189333648653701,0.033035231709173815,0.9314990556128672,0.024413685773682702,0.8632000088691711,0.9747999906539917
40,81920,5993.004103041386,14,0.9316648529456543,0.024644754402088378,0.8560000061988831,0.9711999893188477,18.98198198198198,6.84576805156964,8.0,40.0,1.3342033475637436,0.8361047506332397,-0.00010688230395317078,0.001006118800432887,0.037803253453211824,0.9316648529456543,0.024644754402088378,0.8560000061988831,0.9711999893188477
41,83968,5942.28851932815,14,0.9324074649365148,0.02066171273036418,0.8668000102043152,0.9675999879837036,18.77570093457944,5.739367921196457,9.0,37.0,1.3267856538295746,0.8422952890396118,0.0007650406332686543,0.0009241648658644408,0.0269165633602671,0.9324074649365148,0.02066171273036418,0.8668000102043152,0.9675999879837036
42,86016,5970.8549105963675,14,0.9296999899325548,0.022091387228209077,0.8668000102043152,0.9639999866485596,19.52777777777778,6.136500289454009,10.0,37.0,1.3470942825078964,0.8402862846851349,0.001216480290167965,0.0009665688339737244,0.031274529302221625,0.9296999899325548,0.022091387228209077,0.8668000102043152,0.9639999866485596
43,88064,6032.392997595452,15,0.9340897079940155,0.022303004210571537,0.8704000115394592,0.9747999906539917,18.30841121495327,6.195281917436021,7.0,36.0,1.384987935423851,0.84456467628479,0.001390386329148896,0.0011785740352934226,0.03596061620075862,0.9340897079940155,0.022303004210571537,0.8704000115394592,0.9747999906539917
44,90112,5993.970112260448,15,0.9253623692115934,0.026996499201087903,0.8307999968528748,0.9675999879837036,20.73267326732673,7.499031078150534,9.0,47.0,1.3312756717205048,0.8342671915888786,0.013922508689574897,0.0013481710775522515,0.03941353894163655,0.9253623692115934,0.026996499201087903,0.8307999968528748,0.9675999879837036
45,92160,6318.748798766547,15,0.9313257047108241,0.023329040822608928,0.8632000088691711,0.9675999879837036,19.076190476190476,6.480292818332971,9.0,38.0,1.3693449944257736,0.8381383568048477,0.0026747514712042175,0.0010766586347017437,0.03074766167565358,0.9313257047108241,0.023329040822608928,0.8632000088691711,0.9675999879837036
46,94208,6024.958945098108,16,0.9324181692166762,0.022179448802979812,0.8416000008583069,0.9711999893188477,18.772727272727273,6.160960803034615,8.0,44.0,1.3951084166765213,0.8440224751830101,0.001972889844182646,0.0009109786042245105,0.02979846685024087,0.9324181692166762,0.022179448802979812,0.8416000008583069,0.9711999893188477
47,96256,5826.927796420923,16,0.9238374916215738,0.02722568392239322,0.8416000008583069,0.9603999853134155,21.15625,7.562693695866573,11.0,44.0,1.4460072219371796,0.8334125950932503,0.017850070144049823,0.0011094660439994186,0.030298545291694658,0.9238374916215738,0.02722568392239322,0.8416000008583069,0.9603999853134155
48,98304,5921.740461720034,16,0.9231056108903349,0.02714050499776192,0.8379999995231628,0.9675999879837036,21.359550561797754,7.539032797935182,9.0,45.0,1.4377255588769913,0.8208319395780563,0.019469315418973565,0.0018270047730766237,0.04587655248329559,0.9231056108903349,0.02714050499776192,0.8379999995231628,0.9675999879837036
49,100352,6348.9421369711545,17,0.9091816023848522,0.10400694349210585,0.0,0.9711999893188477,24.908045977011493,26.11848871017681,8.0,250.0,1.436294049024582,0.8000907525420189,0.022054170491173863,0.004282161855371669,0.05633026388170414,0.9091816023848522,0.10400694349210585,0.0,0.9711999893188477
50,102400,6118.740507154137,17,0.9214309195882266,0.033468994496789355,0.8091999888420105,0.9675999879837036,21.824742268041238,9.296945856202555,9.0,53.0,1.3666742742061615,0.8113114535808563,-0.0037235112249618396,0.0019950107380282134,0.04307839180766608,0.9214309195882266,0.033468994496789355,0.8091999888420105,0.9675999879837036
51,104448,5818.197612962962,17,0.927018176425587,0.026239921589625476,0.8452000021934509,0.9747999906539917,20.272727272727273,7.28887097133232,7.0,43.0,1.3827172368764877,0.8230155631899834,-0.006500552874058485,0.0012994128483114764,0.032971201997128,0.927018176425587,0.026239921589625476,0.8452000021934509,0.9747999906539917
52,106496,5914.719012213747,18,0.9279999884794343,0.03009132203440207,0.7552000284194946,0.9711999893188477,20.0,8.358703519583758,8.0,68.0,1.3373124301433563,0.8289400488138199,-0.002210619051766116,0.0015178817557170987,0.034399981777010355,0.9279999884794343,0.03009132203440207,0.7552000284194946,0.9711999893188477
53,108544,5800.149624742992,18,0.9313622561265837,0.024972229471347973,0.852400004863739,0.9711999893188477,19.066037735849058,6.936734139844044,8.0,41.0,1.343154028058052,0.8344586417078972,-0.006650850758887827,0.0013064820668660104,0.03568459194716307,0.9313622561265837,0.024972229471347973,0.852400004863739,0.9711999893188477
54,110592,5798.270355357703,18,0.9270470504667244,0.026203177387260065,0.8343999981880188,0.9603999853134155,20.264705882352942,7.278664053498478,11.0,46.0,1.3545651733875275,0.8329918161034584,0.00402230879990384,0.0012341493857093155,0.03506345917273354,0.9270470504667244,0.026203177387260065,0.8343999981880188,0.9603999853134155
55,112640,5812.67388553479,19,0.9288910780802812,0.02699419557914394,0.7875999808311462,0.9639999866485596,19.752475247524753,7.498390507954581,10.0,59.0,1.344233751296997,0.8316891714930534,0.0043664868717314675,0.0012840467097703367,0.034367875879914286,0.9288910780802812,0.02699419557914394,0.7875999808311462,0.9639999866485596
56,114688,6075.03867969097,19,0.9337532603852102,0.02460839230901284,0.8199999928474426,0.9675999879837036,18.401869158878505,6.835667607954032,9.0,50.0,1.3258312344551086,0.8347170725464821,-0.0032370154949603602,0.0016316887486027554,0.0381827031950525,0.9337532603852102,0.02460839230901284,0.8199999928474426,0.9675999879837036
57,116736,5848.605476215604,19,0.9292505170169629,0.023935426723227446,0.8343999981880188,0.9711999893188477,19.652631578947368,6.648733034911921,8.0,46.0,1.3382485210895538,0.812569871544838,0.010077184997498989,0.001692276622634381,0.04843698698153968,0.9292505170169629,0.023935426723227446,0.8343999981880188,0.9711999893188477
58,118784,6322.139057206594,20,0.9209247212256154,0.0994465501750989,0.0,0.9711999893188477,21.666666666666668,24.869263896190244,8.0,250.0,1.4141134917736053,0.8040098175406456,0.016539091826416552,0.0037756550445919856,0.09913322477143988,0.9209247212256154,0.0994465501750989,0.0,0.9711999893188477
59,120832,5848.665208687956,20,0.9117154586560947,0.11727791967052291,0.0,0.9711999893188477,24.237113402061855,30.398987095129012,8.0,250.0,1.3974875956773758,0.7950003296136856,0.0029575166845461354,0.003673734434414655,0.06202565719634899,0.9117154586560947,0.11727791967052291,0.0,0.9711999893188477
60,122880,6077.41553778462,20,0.9289087277014278,0.028605872412512487,0.8127999901771545,0.9675999879837036,19.74757281553398,7.946078530425444,9.0,52.0,1.344091147184372,0.8239840194582939,-0.005251766611763742,0.0016593469335930422,0.04417585019825363,0.9289087277014278,0.028605872412512487,0.8127999901771545,0.9675999879837036
61,124928,6193.028278346658,21,0.9340631470345614,0.023852611186536556,0.8416000008583069,0.9639999866485596,18.31578947368421,6.625728413413143,10.0,44.0,1.3516071736812592,0.8475494235754013,-0.0027821155381388962,0.0010534141765674576,0.03231837041142323,0.9340631470345614,0.023852611186536556,0.8416000008583069,0.9639999866485596
62,126976,5976.720941365068,21,0.9311666560393793,0.021166287840120437,0.852400004863739,0.9711999893188477,19.12037037037037,5.879527558169128,8.0,41.0,1.4000341892242432,0.8427455201745033,0.0058700509252958,0.0009235855250153691,0.0305201954659338,0.9311666560393793,0.021166287840120437,0.852400004863739,0.9711999893188477
63,129024,5835.8546990197865,21,0.9268705780599632,0.0279218065169179,0.848800003528595,0.9675999879837036,20.313725490196077,7.756060744835973,9.0,42.0,1.3798713982105255,0.8271716982126236,0.007392518571577966,0.001231358022778295,0.03018843112384032,0.9268705780599632,0.0279218065169179,0.848800003528595,0.9675999879837036
64,131072,5884.738128529414,22,0.9232127622086951,0.02519663939987785,0.848800003528595,0.9639999866485596,21.329787234042552,6.999070299769365,10.0,42.0,1.3548913300037384,0.8265193179249763,0.004803518881089985,0.0013394753041211516,0.030032782613557935,0.9232127622086951,0.02519663939987785,0.848800003528595,0.9639999866485596
65,133120,5988.617073475105,22,0.9352315659062904,0.021064379104015544,0.852400004863739,0.9711999893188477,17.99122807017544,5.851219117287466,8.0,41.0,1.3011627048254013,0.842548556625843,-0.011797023937106133,0.0009795003061299212,0.028992702193075634,0.9352315659062904,0.021064379104015544,0.852400004863739,0.9711999893188477
66,135168,5940.574844551469,23,0.9341621506321538,0.028479508079461043,0.7300000190734863,0.9747999906539917,18.28828828828829,7.910976964288449,7.0,75.0,1.3389411717653275,0.8433140441775322,0.0012950039963470772,0.001921583418152295,0.038127069904008104,0.9341621506321538,0.028479508079461043,0.7300000190734863,0.9747999906539917
67,137216,5893.693557162745,23,0.9340872596610676,0.02980021654396153,0.7444000244140625,0.9675999879837036,18.30909090909091,8.277840577596258,9.0,71.0,1.3776153177022934,0.8372401371598244,0.003299993448308669,0.001834647759096697,0.048708855221078984,0.9340872596610676,0.02980021654396153,0.7444000244140625,0.9675999879837036
68,139264,5918.513092829036,23,0.9306752178647103,0.03868231622580436,0.6255999803543091,0.9675999879837036,19.256880733944953,10.74508948628835,9.0,104.0,1.3291183114051819,0.8377745673060417,0.004461499294848181,0.001764227490639314,0.036748047946833284,0.9306752178647103,0.03868231622580436,0.6255999803543091,0.9675999879837036
69,141312,6033.172582357998,24,0.932467844337225,0.023666716465571343,0.848800003528595,0.9711999893188477,18.758928571428573,6.5740908330059025,8.0,42.0,1.3138864934444427,0.8392736688256264,-0.0018270007294631796,0.001189298229292035,0.034518089156524406,0.932467844337225,0.023666716465571343,0.848800003528595,0.9711999893188477
70,143360,5786.79024847683,24,0.9350036236372861,0.03301537313216529,0.6507999897003174,0.9675999879837036,18.054545454545455,9.170938648932253,9.0,97.0,1.3470997214317322,0.836533360183239,-0.002683377890207339,0.0016168331931112334,0.04036682973578304,0.9350036236372861,0.03301537313216529,0.6507999897003174,0.9675999879837036
71,145408,5836.620001888932,24,0.9332247677102553,0.02283373441710643,0.8379999995231628,0.9711999893188477,18.548672566371682,6.342706982530293,8.0,45.0,1.3523786664009094,0.8470001965761185,0.00018581638141768053,0.000918888981686905,0.02473838786722793,0.9332247677102553,0.02283373441710643,0.8379999995231628,0.9711999893188477
72,147456,5899.356211197187,25,0.9312399917840958,0.030587279805715215,0.7264000177383423,0.9675999879837036,19.1,8.496469855181033,9.0,76.0,1.4170250445604324,0.8305312991142273,0.014930654782801867,0.001969010947505012,0.04368618554691968,0.9312399917840958,0.030587279805715215,0.7264000177383423,0.9675999879837036
73,149504,5926.336655740691,25,0.9243999907844945,0.045888937510637495,0.5716000199317932,0.9711999893188477,21.0,12.746929454826201,8.0,119.0,1.4305834919214249,0.8135520294308662,0.012970447191037238,0.002303760644281283,0.05161032243777492,0.9243999907844945,0.045888937510637495,0.5716000199317932,0.9711999893188477
74,151552,5974.181181116436,25,0.9200173804293508,0.06510758123617785,0.36640000343322754,0.9747999906539917,22.217391304347824,18.08544099001743,7.0,176.0,1.482206180691719,0.8054848685860634,0.019297356717288494,0.003880052419845015,0.05415665184577004,0.9200173804293508,0.06510758123617785,0.36640000343322754,0.9747999906539917
75,153600,5814.208295090578,26,0.9145199941264258,0.04714506425881315,0.6255999803543091,0.9711999893188477,23.744444444444444,13.095852703229804,8.0,104.0,1.496328428387642,0.809628888964653,0.006605499977013096,0.0025699809775687754,0.045443634630756874,0.9145199941264258,0.04714506425881315,0.6255999803543091,0.9711999893188477
76,155648,5954.427550562764,26,0.9180307676503946,0.03493622385526734,0.7480000257492065,0.9711999893188477,22.76923076923077,9.704510023329329,8.0,70.0,1.454512044787407,0.8049665689468384,-0.0003893139728461392,0.002492116007488221,0.0421669253791957,0.9180307676503946,0.03493622385526734,0.7480000257492065,0.9711999893188477
77,157696,5945.200333321337,26,0.9225419272658646,0.032623361606652364,0.8055999875068665,0.9711999893188477,21.516129032258064,9.062047649193525,8.0,54.0,1.4091280400753021,0.8033246695995331,-0.0004953177149218391,0.0024240725324489176,0.04553795732315362,0.9225419272658646,0.032623361606652364,0.8055999875068665,0.9711999893188477
78,159744,6022.386476098866,27,0.9185161180393671,0.05477453109508224,0.6111999750137329,0.9711999893188477,22.634408602150536,15.215148751555768,8.0,108.0,1.3694414794445038,0.804243914783001,-0.006626483915169956,0.003065743367187679,0.06421456951551227,0.9185161180393671,0.05477453109508224,0.6111999750137329,0.9711999893188477
79,161792,5960.521887563856,27,0.9369843343029851,0.021565393097502623,0.8560000061988831,0.9747999906539917,17.504347826086956,5.9903892782609685,7.0,40.0,1.2905894815921783,0.8391065001487732,-0.025094891665503383,0.0011675823625409976,0.035849950798358995,0.9369843343029851,0.021565393097502623,0.8560000061988831,0.9747999906539917
80,163840,5888.639153236034,27,0.937336571332885,0.02009296766018454,0.8704000115394592,0.9747999906539917,17.40650406504065,5.581382231655267,7.0,36.0,1.3032260835170746,0.8576439619064331,-0.008825403521768749,0.0009329575768788345,0.03295461239429838,0.937336571332885,0.02009296766018454,0.8704000115394592,0.9747999906539917
81,165888,5936.383182284979,28,0.9374344693175678,0.021254057635705394,0.8596000075340271,0.9675999879837036,17.379310344827587,5.903907491001767,9.0,39.0,1.3863922953605652,0.8535290658473969,0.0005694651481462643,0.0011794063393608667,0.031520609978241305,0.9374344693175678,0.021254057635705394,0.8596000075340271,0.9675999879837036
82,167936,5879.771509928607,28,0.9271359902620315,0.035239999856673906,0.7156000137329102,0.9675999879837036,20.24,9.78889166351329,9.0,79.0,1.4003231674432755,0.8255758732557297,0.018340587965212762,0.002259249784401618,0.04415099994271111,0.9271359902620315,0.035239999856673906,0.7156000137329102,0.9675999879837036
83,169984,5857.339351187331,28,0.9264271774338287,0.023079434765427332,0.8596000075340271,0.9711999893188477,20.436893203883496,6.410958310917544,8.0,39.0,1.4167090058326721,0.8392666056752205,0.007108090227120556,0.0011048601008951664,0.03584791902533668,0.9264271774338287,0.023079434765427332,0.8596000075340271,0.9711999893188477
